scenario_id,country,dimension,persona_variance,correction_magnitude,reliability_weight
scen_0081,DEU,Fitness,0.01922607421875,0.011853842695193831,0.9536899932156934
scen_0082,DEU,Age,0.028564453125,0.011280245172657574,0.993920715478932
scen_0083,DEU,Gender,0.0026092529296875,0.0017181175458162758,0.9995310225003337
scen_0084,DEU,Gender,0.0087127685546875,0.0016850158434418066,0.983365460584253
scen_0085,DEU,SocialValue,0.025390625,0.0038938577471630603,0.9995427035672217
scen_0086,DEU,Age,0.056884765625,0.015271875390038872,0.9882182156649061
scen_0087,DEU,SocialValue,0.32421875,0.033377352476702156,0.9955495085686321
scen_0088,DEU,Gender,0.0011444091796875,0.013331602529157102,0.9990676835642347
scen_0089,DEU,Age,0.01092529296875,0.005453003217001561,0.9481792200052443
scen_0090,DEU,Fitness,0.02197265625,6.0180517032089834e-05,0.9882822095037693
scen_0091,DEU,Species,0.0005340576171875,0.009679987614214543,0.9987804790616298
scen_0092,DEU,Gender,0.0013885498046875,0.0031261188080346637,0.9692631379037171
scen_0093,DEU,SocialValue,0.063232421875,0.017237616086117662,0.9877244840395655
scen_0094,DEU,Utilitarianism,0.0107421875,0.007452563971607319,0.982518963997111
scen_0095,DEU,Fitness,0.080810546875,0.0011194392610289934,0.9973884723338141
scen_0096,DEU,SocialValue,0.008544921875,0.00610615529476294,0.9880361247989631
scen_0097,DEU,Species,0.0018310546875,0.003035553893135906,0.9999859405801195
scen_0098,DEU,Species,0.0024871826171875,0.008694610172166346,0.980936750796496
scen_0099,DEU,Fitness,0.022216796875,0.007491210699781345,0.9984784401527067
scen_0100,DEU,Fitness,0.050048828125,0.00024551382316684967,0.9911064586756595
scen_0101,DEU,SocialValue,0.1572265625,0.02520640087075934,0.9874350745810541
scen_0102,DEU,SocialValue,0.147216796875,4.9178484485644456e-05,0.999148450958781
scen_0103,DEU,Fitness,0.00311279296875,0.004159666410117241,0.9967717338201472
scen_0104,DEU,SocialValue,0.059326171875,0.009008891884951322,0.9851593508778649
scen_0105,DEU,Species,0.00341796875,0.022328966338218063,0.9935798811685943
scen_0106,DEU,SocialValue,0.04833984375,0.013851990290635934,0.9921093513460143
scen_0107,DEU,Gender,0.0076904296875,0.0009267783066013866,0.9668029703716193
scen_0108,DEU,Fitness,0.01287841796875,0.0029761350670442746,0.9843181529464489
scen_0109,DEU,SocialValue,0.25262451171875,0.010966013206076028,0.9904929771977999
scen_0110,DEU,Gender,0.0026092529296875,0.0034693010542676895,0.993831566670436
scen_0111,DEU,SocialValue,0.102294921875,0.01429569559162489,0.9999253965376899
scen_0112,DEU,SocialValue,0.297607421875,0.014765735390951997,0.9916342577224174
scen_0113,DEU,Age,0.10467529296875,0.001870481282288524,0.986934891105652
scen_0114,DEU,Gender,0.0056610107421875,0.008279673648951989,0.9891751991595507
scen_0115,DEU,Fitness,0.09393310546875,0.016915888625265118,0.9916411584935829
scen_0116,DEU,Gender,0.00177001953125,0.015985945732263807,0.9999646689500967
scen_0117,DEU,Species,0.0023651123046875,0.0039088953438952845,0.9451776243099405
scen_0118,DEU,Fitness,0.01483154296875,0.0038888384121628186,0.9972584642467989
scen_0119,DEU,SocialValue,0.017578125,0.007212939488843985,0.9843753677024469
scen_0120,DEU,Gender,0.0037078857421875,0.006553562530053347,0.9877665638989324
scen_0121,DEU,Gender,0.01055908203125,0.019905115431917052,0.9676045644383098
scen_0122,DEU,SocialValue,0.0400390625,0.03028975791166812,0.996440604527597
scen_0123,DEU,Fitness,0.041748046875,0.008476839839468299,0.9952523959686816
scen_0124,DEU,Gender,0.012451171875,0.00845153856418719,0.9982703561637335
scen_0125,DEU,Gender,0.01104736328125,0.008591274464245504,0.9792716021701625
scen_0126,DEU,Fitness,0.04266357421875,0.026848493429637,0.9996399046903566
scen_0127,DEU,Age,0.06805419921875,0.01102359663017078,0.9999353949154394
scen_0128,DEU,Utilitarianism,0.0087890625,0.007472003427064302,0.9942469071561093
scen_0129,DEU,Utilitarianism,0.006591796875,0.014589185493624762,0.9999254217123154
scen_0130,DEU,Age,0.024169921875,0.01729016821446569,0.9983441441458206
scen_0131,DEU,Age,0.05389404296875,0.0006926284553915887,0.9968673193961689
scen_0132,DEU,Age,0.7119140625,0.004674884195875258,0.8677699390419426
scen_0133,DEU,Utilitarianism,0.06658935546875,0.009894190236344753,0.9999393729911483
scen_0134,DEU,Gender,0.0030517578125,0.00040428312361312415,0.9992393955606914
scen_0135,DEU,SocialValue,0.01922607421875,0.010815119781774364,0.9991914022405084
scen_0136,DEU,Fitness,0.03533935546875,0.016669242301747038,0.9950302383850164
scen_0137,DEU,Age,0.02020263671875,0.004230083119020038,0.9986710631674506
scen_0138,DEU,Gender,0.0081024169921875,0.0022728901649820233,0.9860644675981025
scen_0139,DEU,Gender,0.0109100341796875,0.02267457833992237,0.9988583999569032
scen_0140,DEU,Age,0.01287841796875,0.0017141069982423867,0.984333564190608
scen_0141,DEU,Gender,0.0033416748046875,0.01981662954224077,0.9994572887635907
scen_0142,DEU,Fitness,0.08740234375,0.013775149381383639,0.9888830389042773
scen_0143,DEU,Fitness,0.06805419921875,0.011193025363166163,0.9976705206017457
scen_0144,DEU,Fitness,0.01239013671875,0.006870814223958119,0.9998848787188883
scen_0145,DEU,Age,0.04541015625,0.02544078725271652,0.9987718403795285
scen_0146,DEU,Fitness,0.04461669921875,0.020507225900472267,0.9657357526150061
scen_0147,DEU,Species,0.00103759765625,0.0122282302878293,0.9973447457001634
scen_0148,DEU,Gender,0.0020751953125,0.007883440285508284,0.9357833126593438
scen_0149,DEU,Age,0.147705078125,0.052930337802365744,0.9780735346145071
scen_0150,DEU,Age,0.22528076171875,0.014708865993065614,0.9984975049686667
scen_0151,DEU,Gender,0.0013885498046875,0.012835563033645294,0.9996154718862171
scen_0152,DEU,Age,0.03289794921875,0.007661643799750465,0.9938658158017996
scen_0153,DEU,Fitness,0.023681640625,0.008417281038793826,0.8874948565595961
scen_0154,DEU,Gender,0.0041961669921875,0.01928566457253308,0.9999331048921639
scen_0155,DEU,SocialValue,0.0166015625,0.007562891589367301,0.9235904173210947
scen_0156,DEU,SocialValue,0.0283203125,0.006108009725045936,0.9943355513421767
scen_0157,DEU,SocialValue,0.119140625,0.017071071067855867,0.9080743499541619
scen_0158,DEU,Fitness,0.01092529296875,0.015805039596528292,0.9996093602422944
scen_0159,DEU,Gender,0.0027313232421875,0.003279667663023584,0.9941996598898016
scen_0160,DEU,Utilitarianism,0.018310546875,0.007122437049205708,0.9837105285219253
scen_0161,DEU,Gender,0.00372314453125,0.024600219274910053,0.9752716186604913
scen_0162,DEU,Gender,0.0076904296875,0.004590516179717763,0.999816116449725
scen_0163,DEU,Fitness,0.02850341796875,0.0008524978570913803,0.9967027695230924
scen_0164,DEU,Age,0.02508544921875,0.002956119160648789,0.971680726426263
scen_0165,DEU,SocialValue,0.0263671875,0.005902292454552708,0.9982821406210501
scen_0166,DEU,Age,0.030517578125,0.0078008154768152834,0.9923014677225792
scen_0167,DEU,SocialValue,0.0048828125,0.012810943275988532,0.9972802533256041
scen_0168,DEU,Age,0.05908203125,0.017548077627249397,0.985504934920469
scen_0169,DEU,Gender,0.00555419921875,0.028279176433915844,0.993668387547497
scen_0170,DEU,Species,0.0048065185546875,0.009980572927685139,0.9965288439368631
scen_0171,DEU,SocialValue,0.02801513671875,0.031423279955444756,0.9933388949127446
scen_0172,DEU,SocialValue,0.173828125,0.022985317356493756,0.9764231298400645
scen_0173,DEU,Age,0.013916015625,0.002216914183241312,0.9964919146855056
scen_0174,DEU,Gender,0.0037841796875,0.005497547516233756,0.9982185109748805
scen_0175,DEU,Fitness,0.043701171875,0.022026468057734606,0.9999991538787629
scen_0176,DEU,Gender,0.0030517578125,0.017741975866084086,0.9999587177285154
scen_0177,DEU,Age,0.04901123046875,0.022914367328957755,0.9803132067623728
scen_0178,DEU,SocialValue,0.021484375,0.010678684102100489,0.9879318749229771
scen_0179,DEU,SocialValue,0.0908203125,0.009237303595861985,0.9998661477851946
scen_0180,DEU,Age,0.0634765625,0.021372787267944348,0.9898419290279665
scen_0181,DEU,Age,0.02801513671875,0.01540829195862745,0.9923029556181955
scen_0182,DEU,Fitness,0.062744140625,0.006947839209534023,0.9952272032458248
scen_0183,DEU,SocialValue,0.0400390625,0.0035336782927857615,0.9634942485732328
scen_0184,DEU,SocialValue,0.004638671875,0.0022660541390293553,0.9832103744521339
scen_0185,DEU,Age,0.0712890625,0.01900171368312431,0.9636990058037583
scen_0186,DEU,Gender,0.0051727294921875,0.008617240924137813,0.9939343321111961
scen_0187,DEU,SocialValue,0.08367919921875,0.002416004054420578,0.99206858230767
scen_0188,DEU,Utilitarianism,0.013671875,0.006049776186372797,0.9940163310070941
scen_0189,DEU,Gender,0.00750732421875,0.0013773180236789468,0.999662759360458
scen_0190,DEU,Age,0.04833984375,0.0026447078030471492,0.9982937348693778
scen_0191,DEU,Species,0.0091552734375,0.004940907751875552,0.9986659828441089
scen_0192,DEU,Fitness,0.00360107421875,0.010668939939506985,0.9935620115542624
scen_0193,DEU,Fitness,0.04022216796875,0.004493609770314745,0.999869757502849
scen_0194,DEU,Gender,0.00555419921875,0.013982777336885518,0.9998345035196449
scen_0195,DEU,Age,0.164794921875,0.03990597764880315,0.9993975733090942
scen_0196,DEU,Fitness,0.01318359375,0.01223244858525184,0.9945568079112791
scen_0197,DEU,Gender,0.0004119873046875,0.002581475178192668,0.9949486411869011
scen_0198,DEU,Age,0.00146484375,0.02006049439515523,0.9717386368728189
scen_0199,DEU,SocialValue,0.05584716796875,0.0006047849906216802,0.9910218734955664
scen_0200,DEU,SocialValue,0.10369873046875,0.010386183276730531,0.9731722336316608
scen_0201,DEU,SocialValue,0.04022216796875,0.019799516110938515,0.9984696026187161
scen_0202,DEU,Gender,0.01959228515625,0.0023688358249193595,0.9946691040437431
scen_0203,DEU,Fitness,0.010009765625,0.004678647427211096,0.9734596867252001
scen_0204,DEU,Age,0.090087890625,0.008344225359185307,0.9996296113444867
scen_0205,DEU,Fitness,0.084716796875,0.0211257321954801,0.9999991721292543
scen_0206,DEU,Species,0.0093231201171875,0.006934287762284249,0.9961809238139382
scen_0207,DEU,Utilitarianism,0.0751953125,0.008618554139932228,0.9527664146493358
scen_0208,DEU,Age,0.56512451171875,0.008714285676035048,0.5763297309372893
scen_0209,DEU,Utilitarianism,0.0087890625,0.008750326087866182,0.9783325310379996
scen_0210,DEU,SocialValue,0.517578125,0.006008517705780648,0.9839064749944043
scen_0211,DEU,Fitness,0.04461669921875,0.007218723074314704,0.9983314502745084
scen_0212,DEU,Species,0.00848388671875,0.005942615844344928,0.9975287507414932
scen_0213,DEU,Gender,0.0124969482421875,0.008190195009731633,0.980221714539636
scen_0214,DEU,SocialValue,0.008544921875,0.004067141710268439,0.9966706099391449
scen_0215,DEU,Age,0.07080078125,0.011726598828690277,0.919356791471771
scen_0216,DEU,Gender,0.0025634765625,0.020449274097067614,0.9989695975471637
scen_0217,DEU,Age,0.08709716796875,0.013356699451923174,0.9983788184302811
scen_0218,DEU,Fitness,0.0166015625,0.022798899920771686,0.9625090740415083
scen_0219,DEU,Gender,0.0015106201171875,0.0016276850760587388,0.997826341746102
scen_0220,DEU,SocialValue,0.2451171875,0.007138168894431365,0.9840846889817005
scen_0221,DEU,Age,0.149169921875,0.007142650387698116,0.9993991971930684
scen_0222,DEU,Gender,0.00408935546875,0.008206301568177745,0.9997197857285995
scen_0223,DEU,Gender,0.0010223388671875,0.0159109044002457,0.9832190756506642
scen_0224,DEU,Utilitarianism,0.02996826171875,0.015034352924080441,0.9514460019991292
scen_0225,DEU,Species,0.00909423828125,0.004353231218572821,0.979734242531623
scen_0226,DEU,SocialValue,0.09100341796875,0.008047188798353215,0.9774394862303378
scen_0227,DEU,Fitness,0.00750732421875,0.01626998679700846,0.9882677856932474
scen_0228,DEU,SocialValue,0.0283203125,0.018244051034086196,0.9818335136313723
scen_0229,DEU,SocialValue,0.108154296875,0.023782143719221722,0.9632922465710292
scen_0230,DEU,Fitness,0.01678466796875,0.007591243407615533,0.9999823391106867
scen_0231,DEU,Gender,0.0074920654296875,0.005350927405619515,0.9998776678052103
scen_0232,DEU,SocialValue,0.02264404296875,0.007757839041085374,0.9937477655838092
scen_0233,DEU,Gender,0.00341796875,0.007612438967144038,0.9937030176337996
scen_0234,DEU,Fitness,0.057861328125,0.017956195846729014,0.999876131529045
scen_0235,DEU,Age,0.11053466796875,0.019050902288196944,0.9997794051813974
scen_0236,DEU,Gender,0.0076904296875,0.007754236900162667,0.976034509278533
scen_0237,DEU,SocialValue,0.07244873046875,0.012074508696863157,0.9977986885083983
scen_0238,DEU,Fitness,0.012451171875,0.01685275015023694,0.9990762975350244
scen_0239,DEU,Gender,0.0049285888671875,0.0008398756590208186,0.9793943003402711
scen_0240,DEU,SocialValue,0.01922607421875,0.012877789785432171,0.9923949562221263
scen_0241,DEU,Fitness,0.106689453125,0.013567311284810991,0.965852373268001
scen_0242,DEU,Age,0.01971435546875,0.0012589515115165877,0.9896813213894439
scen_0243,DEU,Age,0.25213623046875,0.018538396284244314,0.9537209529096915
scen_0244,DEU,SocialValue,0.063232421875,0.013187968829284148,0.999971979519953
scen_0245,DEU,Fitness,0.09002685546875,0.040946411897989476,0.9989726452492435
scen_0246,DEU,Utilitarianism,0.013671875,0.008590144786511395,0.9936113445861532
scen_0247,DEU,Fitness,0.030029296875,0.00843935536703744,0.9953925347705364
scen_0248,DEU,Age,0.092041015625,0.0009223872812133758,0.978143791197993
scen_0249,DEU,Species,0.0135955810546875,0.011785506317948207,0.9781130226293998
scen_0250,DEU,SocialValue,0.07373046875,0.009541706194507605,0.9582372567294429
scen_0251,DEU,SocialValue,0.03436279296875,0.004447242800574383,0.9647816420513261
scen_0252,DEU,Fitness,0.017578125,0.008293822248395942,0.9935928948183517
scen_0253,DEU,Age,0.0205078125,0.01480339025568605,0.9967524067841141
scen_0254,DEU,Fitness,0.06414794921875,0.012542300803254323,0.993239433956993
scen_0255,DEU,Age,0.0166015625,0.009723103377640513,0.9974300908367348
scen_0256,DEU,Gender,0.00360107421875,0.009238152856429456,0.9983355455190325
scen_0257,DEU,SocialValue,0.1220703125,0.011091910146132807,0.994279549645947
scen_0258,DEU,Age,0.07977294921875,0.004682716962649479,0.9949797255749753
scen_0259,DEU,Age,0.09100341796875,0.0023294184626250483,0.9621312916594555
scen_0260,DEU,Gender,0.00225830078125,0.0022460548974197656,0.9799000965237546
scen_0261,DEU,SocialValue,0.072265625,0.005796980750881133,0.9752294823932712
scen_0262,DEU,Species,0.00360107421875,0.013247429671473378,0.9927861854474134
scen_0263,DEU,SocialValue,0.022216796875,0.010856759076440998,0.9771325772528957
scen_0264,DEU,SocialValue,0.170654296875,0.019575868210220067,0.9755678782536762
scen_0265,DEU,Age,0.010498046875,0.0014707968368066608,0.9880097823297636
scen_0266,DEU,SocialValue,0.0234375,0.011649826890474781,0.9966592165384552
scen_0267,DEU,Fitness,0.02508544921875,0.009771733027252814,0.993966063968943
scen_0268,DEU,SocialValue,0.1142578125,0.007197768410953675,0.9766191498511836
scen_0269,DEU,SocialValue,0.067138671875,0.0030500535712000097,0.9484702511653293
scen_0270,DEU,Fitness,0.014404296875,0.009963370437208586,0.9945266431870892
scen_0271,DEU,Fitness,0.13037109375,0.01784574484637076,0.9422133227991654
scen_0272,DEU,Species,0.0012664794921875,0.007514588360191177,0.9990175165759477
scen_0273,DEU,SocialValue,0.024169921875,0.005756154192471071,0.9913369423418702
scen_0274,DEU,Fitness,0.017822265625,0.006246372596226177,0.9983611761981523
scen_0275,DEU,Gender,0.0043182373046875,0.01489865999009489,0.9958153081773872
scen_0276,DEU,Utilitarianism,0.0341796875,0.01952314553591373,0.9799497215909563
scen_0277,DEU,Gender,0.0038299560546875,0.015007364354924512,0.97824408878977
scen_0278,DEU,Utilitarianism,0.021484375,0.00938717926469897,0.9998666256075106
scen_0279,DEU,Fitness,0.01336669921875,0.005366693974123444,0.935410174119495
scen_0280,DEU,SocialValue,0.072998046875,0.024768125544968548,0.9818260068060528
scen_0281,DEU,SocialValue,0.0185546875,0.007504670564325145,0.998965515509937
scen_0282,DEU,Age,0.02264404296875,0.009973100873302748,0.9858774250180572
scen_0283,DEU,Age,0.05340576171875,0.0138136634798914,0.9999680586568843
scen_0284,DEU,Utilitarianism,0.0166015625,0.036566360901357974,0.9996518796903715
scen_0285,DEU,Age,0.03369140625,0.01630906572770916,0.9988217222601514
scen_0286,DEU,Gender,0.0029754638671875,0.009278412639157652,0.9998545484775136
scen_0287,DEU,SocialValue,0.15887451171875,0.0003411817824086452,0.9854715080863335
scen_0288,DEU,SocialValue,0.092529296875,0.03329179717931788,0.9971057916583056
scen_0289,DEU,Fitness,0.09033203125,0.018868208298305943,0.9734808429159598
scen_0290,DEU,Fitness,0.02703857421875,0.003433135261077408,0.9998757492062736
scen_0291,DEU,SocialValue,0.2197265625,0.017547558560735577,0.9175322870696929
scen_0292,DEU,Gender,0.0008544921875,0.0032813795817528343,0.982156953503365
scen_0293,DEU,Fitness,0.019775390625,0.012745758480222026,0.9959335475768009
scen_0294,DEU,Age,0.090576171875,0.010732286540188561,0.9921072592652835
scen_0295,DEU,Utilitarianism,0.0087890625,0.013562089260278758,0.9757247265633909
scen_0296,DEU,Fitness,0.06903076171875,0.03887537942764597,0.9803713007650209
scen_0297,DEU,Gender,0.0035400390625,0.0035886643063240287,0.9495175671753261
scen_0298,DEU,Gender,0.0059051513671875,0.0009905286833133383,0.9899089877320868
scen_0299,DEU,Gender,0.00762939453125,0.02217860317423112,0.9998085461114266
scen_0300,DEU,SocialValue,0.03436279296875,0.0059867140635284375,0.9509031660463799
scen_0301,DEU,SocialValue,0.00213623046875,0.01828270002658446,0.9462398066283758
scen_0302,DEU,Age,0.072509765625,0.009998448837610568,0.9999791068914037
scen_0303,DEU,Gender,0.0061492919921875,0.02084435179235519,0.9604769764885571
scen_0304,DEU,Utilitarianism,0.0166015625,0.020414717785222965,0.9636984190124798
scen_0305,DEU,SocialValue,0.328125,0.0292781889590652,0.9915807846017375
scen_0306,DEU,Age,0.04608154296875,0.012156050873665314,0.9823410062955202
scen_0307,DEU,SocialValue,0.052734375,0.013641261748305567,0.9998760510889882
scen_0308,DEU,Gender,0.0089111328125,0.021341124978396468,0.996642425562785
scen_0309,DEU,Fitness,0.02099609375,0.00020332746464028033,0.9972579337897378
scen_0310,DEU,Gender,0.0045623779296875,0.00942989353615581,0.999863438173927
scen_0001,VNM,Fitness,0.213623046875,0.03159914513542652,0.9819082116757782
scen_0002,VNM,Species,0.0060272216796875,0.0015129149707810063,0.9874541516791361
scen_0003,VNM,SocialValue,0.0322265625,0.005068614347567771,0.987447708094213
scen_0004,VNM,SocialValue,0.0634765625,0.010453307368850187,0.9992560719456182
scen_0005,VNM,SocialValue,0.0791015625,0.016423004758241096,0.9940263709488625
scen_0006,VNM,SocialValue,0.100341796875,0.003888618759142641,0.99975304096118
scen_0007,VNM,SocialValue,0.06640625,0.0053145679592281085,0.9998042334081907
scen_0008,VNM,Age,0.05078125,0.0011324317876440036,0.9909981529680718
scen_0009,VNM,Fitness,0.0087890625,0.00809746735632538,0.9995204338826267
scen_0010,VNM,SocialValue,0.012451171875,0.0021242062333376027,0.9615218578523244
scen_0011,VNM,SocialValue,0.0078125,0.01955634971732086,0.9992251451650581
scen_0012,VNM,Gender,0.00311279296875,0.009146095291696181,0.9997306415994222
scen_0013,VNM,Utilitarianism,0.033935546875,0.018458836023994604,0.9964607217142439
scen_0014,VNM,Utilitarianism,0.072265625,0.009388606336924128,0.9795509889459879
scen_0015,VNM,Fitness,0.260498046875,0.022399035979886794,0.6253854055778632
scen_0016,VNM,Utilitarianism,0.0341796875,0.004143682957270748,0.9901222889538935
scen_0017,VNM,Species,0.00054931640625,0.005249256086665663,0.999913347663095
scen_0018,VNM,Gender,0.01513671875,0.010389010068897265,0.995478505531463
scen_0019,VNM,Gender,0.00457763671875,0.019335385801970587,0.9885504082818355
scen_0020,VNM,Gender,0.01629638671875,0.006434974462304876,0.994751689362354
scen_0021,VNM,SocialValue,0.020263671875,0.0019362028468011144,0.9954109559634424
scen_0022,VNM,Gender,0.00946044921875,0.016880989285830632,0.9918047671270186
scen_0023,VNM,Gender,0.00079345703125,0.006969036499317685,0.9894615844583653
scen_0024,VNM,Age,0.076904296875,0.01369777639541069,0.9979656413120035
scen_0025,VNM,SocialValue,0.017578125,0.003460705998941818,0.9929315998977729
scen_0026,VNM,Age,0.059326171875,0.00016375121091175785,0.9920418642078097
scen_0027,VNM,Gender,0.0223846435546875,0.016834061324510232,0.9668153103485896
scen_0028,VNM,SocialValue,0.217529296875,0.016907441992112672,0.9877104443920526
scen_0029,VNM,Fitness,0.0732421875,0.005232552892796775,0.9699214093609018
scen_0030,VNM,Fitness,0.0498046875,0.028494017933695572,0.9994522011838955
scen_0031,VNM,Gender,0.0098876953125,0.011470501656636342,0.989260457677856
scen_0032,VNM,Species,0.00067138671875,0.0021573841454765874,0.9955010007478535
scen_0033,VNM,SocialValue,0.0263671875,0.002456774253698005,0.9882239400975864
scen_0034,VNM,Fitness,0.0205078125,0.0043379052413494365,0.9629759169069642
scen_0035,VNM,SocialValue,0.225341796875,0.005150320325292426,0.9963069556936797
scen_0036,VNM,Gender,0.0021209716796875,0.009732904905996445,0.9844301059551241
scen_0037,VNM,SocialValue,0.056640625,0.0021855164365045124,0.8877380157636893
scen_0038,VNM,Species,0.00103759765625,0.006919241385508861,0.9985635893033263
scen_0039,VNM,Age,0.164794921875,0.009986701927926474,0.998072319914929
scen_0040,VNM,Gender,0.00164794921875,0.006413821743920213,0.9857524778047161
scen_0041,VNM,SocialValue,0.030029296875,0.016552659623994954,0.9482506406262375
scen_0042,VNM,SocialValue,0.285888671875,0.031981747806781875,0.993991074227065
scen_0043,VNM,Age,0.0205078125,0.019027897741423362,0.9992906832626187
scen_0044,VNM,Fitness,0.031982421875,0.013717828132518315,0.9052133790359813
scen_0045,VNM,Utilitarianism,0.0205078125,0.014748487606107499,0.9982428695957404
scen_0046,VNM,Age,0.114013671875,0.010241479500200771,0.982510484763972
scen_0047,VNM,Age,0.3623046875,0.016840695038239473,0.9285127170675208
scen_0048,VNM,Species,0.0021209716796875,0.0036244409554502814,0.9989568110285261
scen_0049,VNM,Fitness,0.276123046875,0.05575969866765868,0.9820344026619034
scen_0050,VNM,SocialValue,0.201171875,0.017010673758157464,0.988580940188622
scen_0051,VNM,Gender,0.0148162841796875,0.002772265711573022,0.9553334303924053
scen_0052,VNM,Fitness,0.0166015625,0.03265570190589968,0.9932027899702749
scen_0053,VNM,Gender,0.0048828125,0.011173172983092724,0.997000662582437
scen_0054,VNM,SocialValue,0.03125,0.028217084274377958,0.9924770027758003
scen_0055,VNM,Age,0.112060546875,0.010065562818007651,0.9997459225451142
scen_0056,VNM,Fitness,0.041015625,0.004053565018715877,0.9665290455980569
scen_0057,VNM,Utilitarianism,0.031982421875,0.01661202753109039,0.994378414512316
scen_0058,VNM,Age,0.201171875,0.012705198615093734,0.9862358272327004
scen_0059,VNM,Age,0.0673828125,0.00043492222885355126,0.999999598083719
scen_0060,VNM,Age,0.117919921875,0.004786893251209578,0.9999155677027326
scen_0061,VNM,Age,0.360107421875,0.027912024539818447,0.9885743206430905
scen_0062,VNM,Gender,0.00732421875,0.00929948459597406,0.9996588681518008
scen_0063,VNM,Gender,0.0081024169921875,0.010920507889002378,0.9523026280157029
scen_0064,VNM,Gender,0.0004119873046875,0.02162919508470828,0.983916464562513
scen_0065,VNM,Fitness,0.102294921875,0.0074879912544823625,0.9786385462124249
scen_0066,VNM,Fitness,0.031982421875,0.03428413544720473,0.9998026628374174
scen_0067,VNM,Age,0.127685546875,0.011991917425607374,0.9772437521220526
scen_0068,VNM,SocialValue,0.022216796875,0.005502575922067638,0.9955720082552635
scen_0069,VNM,Gender,0.0030975341796875,0.0038469149052342616,0.999773492374288
scen_0070,VNM,SocialValue,0.137451171875,0.020315789912124238,0.7349172844595702
scen_0071,VNM,Gender,0.0151824951171875,0.0009613654936320152,0.999967028394548
scen_0072,VNM,Species,0.0212860107421875,0.011765260582398874,0.9751008287078249
scen_0073,VNM,Age,0.0517578125,0.013194544599566552,0.9988870296367803
scen_0074,VNM,SocialValue,0.002685546875,0.0030282732824336933,0.9704940909581083
scen_0075,VNM,SocialValue,0.065185546875,0.018343495563824534,0.965633862934261
scen_0076,VNM,Fitness,0.013671875,0.001141815261325073,0.9863992007255663
scen_0077,VNM,SocialValue,0.067138671875,0.017995635993669396,0.9974899459913423
scen_0078,VNM,Gender,0.0018310546875,0.013714385804254275,0.9590518204783642
scen_0079,VNM,Gender,0.00494384765625,0.027281713785379254,0.9999640247935041
scen_0080,VNM,Age,0.052734375,0.0063733723333978375,0.96206689429951
scen_0081,VNM,Fitness,0.028076171875,0.0033706165098664606,0.9600883057059609
scen_0082,VNM,Age,0.006591796875,0.002564214647533815,0.9742524024609718
scen_0083,VNM,Gender,0.0032958984375,0.029568259796378657,0.994320306190426
scen_0084,VNM,Gender,0.00506591796875,0.005830112422559103,0.999685012654674
scen_0085,VNM,SocialValue,0.092529296875,0.009077605798224026,0.922798091212778
scen_0086,VNM,Age,0.482421875,0.017945641641590845,0.89338914221886
scen_0087,VNM,SocialValue,0.005859375,0.009929849095869884,0.9999201234109298
scen_0088,VNM,Gender,0.0108642578125,0.0011516531169150893,0.9954109490474308
scen_0089,VNM,Age,0.024169921875,0.0014588026416312919,0.9769032451949011
scen_0090,VNM,Fitness,0.024169921875,0.008907410938720963,0.997681597421766
scen_0091,VNM,Species,0.0027313232421875,0.00045811680158160025,0.9964583435250326
scen_0092,VNM,Gender,0.0085906982421875,0.008904979978274377,0.997179641120621
scen_0093,VNM,SocialValue,0.033203125,0.017034750280531794,0.910746761309972
scen_0094,VNM,Utilitarianism,0.001953125,0.015497965073090161,0.9984644131355088
scen_0095,VNM,Fitness,0.0439453125,0.0005342142640467872,0.9862368934057782
scen_0096,VNM,SocialValue,0.012451171875,0.01083595767178969,0.9917427616797642
scen_0097,VNM,Species,0.0006561279296875,0.004913333057469681,0.9999999429543426
scen_0098,VNM,Species,0.0365447998046875,0.03326601802598732,0.9976407633504093
scen_0099,VNM,Fitness,0.037841796875,0.016655627572909237,0.9970616936470691
scen_0100,VNM,Fitness,0.0107421875,0.0035718970976741137,0.9971981940784141
scen_0101,VNM,SocialValue,0.076171875,0.01591412962136682,0.9997503832374512
scen_0102,VNM,SocialValue,0.041748046875,0.01245432277835977,0.9942421371148142
scen_0103,VNM,Fitness,0.043701171875,0.03623304328456893,0.9824297670851908
scen_0104,VNM,SocialValue,0.061279296875,0.017723229326000452,0.9981761333566965
scen_0105,VNM,Species,0.00933837890625,0.0044013649836703635,0.9963645993211604
scen_0106,VNM,SocialValue,0.006591796875,0.004312351146454884,0.9612746375585807
scen_0107,VNM,Gender,0.00933837890625,0.007618730036118543,0.983166457903501
scen_0108,VNM,Fitness,0.044921875,0.015416557014143939,0.9995153828623297
scen_0109,VNM,SocialValue,0.235107421875,0.01101603257536812,0.9574740477728775
scen_0110,VNM,Gender,0.0034637451171875,0.005593200936246599,0.9779176326847725
scen_0111,VNM,SocialValue,0.026123046875,0.04228687654998908,0.9998388540383151
scen_0112,VNM,SocialValue,0.2509765625,7.073053860104801e-05,0.935046385585084
scen_0113,VNM,Age,0.318359375,0.017972459862581138,0.9471226338716467
scen_0114,VNM,Gender,0.0048065185546875,0.006205291170495593,0.9904982872953658
scen_0115,VNM,Fitness,0.03515625,0.004399903833499008,0.9758406517733201
scen_0116,VNM,Gender,0.0189666748046875,0.004799107356064148,0.9825224878137399
scen_0117,VNM,Species,0.0003662109375,0.006927197410921262,0.994159375155761
