country,noise_sigma,noise_seed,van_mis,raw_mis,safe_mis,oracle_c_mis,oracle_d_mis,hybrid_mis,van_r,raw_r,safe_r,oracle_c_r,oracle_d_r,hybrid_r,van_jsd,raw_jsd,safe_jsd,oracle_c_jsd,oracle_d_jsd,hybrid_jsd,d_mis_safe,d_mis_oracle_c,d_mis_oracle_d,d_mis_hybrid,mean_alpha,safe_fallback,oracle_source,hybrid_source,n_dim_picked_safe,n_dim_total,n_scenarios
JPN,0.5,123,0.2103695141908894,0.1942057405755292,0.2014515576941881,0.2014515576941881,0.197967719753351,0.1942057405755292,0.8697094864689723,0.6734158725296338,0.8641216352332238,0.8641216352332238,0.8679002523899565,0.6734158725296338,0.0508925420264365,0.0526152667277742,0.0495423452375875,0.0495423452375875,0.0485984356856902,0.0526152667277742,0.0089179564967013,0.0089179564967013,0.0124017944375384,0.0161637736153602,0.1853833882169941,False,safe_blend,raw_swa_dpbr,2,6,310
BGD,0.5,123,0.2911333309648418,0.263935588953068,0.2901878299927031,0.2901878299927031,0.288345516639958,0.263935588953068,0.6750130829148765,0.4142166015200211,0.6664171008156178,0.6664171008156178,0.6700449487957271,0.4142166015200211,0.0745691365706674,0.0597646766522153,0.074350095348139,0.074350095348139,0.0739037664568743,0.0597646766522153,0.0009455009721386,0.0009455009721386,0.0027878143248838,0.0271977420117737,0.1865068397599752,False,safe_blend,raw_swa_dpbr,4,6,310
IRN,0.5,123,0.3675463093719439,0.4484396446953759,0.3754770232909105,0.3675463093719439,0.3652464496573053,0.3652464496573053,0.3080363078482327,-0.2127470200815537,0.2833567802885535,0.3080363078482327,0.3062173571986518,0.3062173571986518,0.0970543550599868,0.1173573193151003,0.0992929262089834,0.0970543550599868,0.096513333655252,0.096513333655252,-0.0079307139189666,0.0,0.0022998597146385,0.0022998597146385,0.160323349482742,False,vanilla_fallback,safe_oracle_dimension,2,6,310
SRB,0.5,123,0.2975317304830623,0.2544234768528713,0.303767618355613,0.2975317304830623,0.2973166763774503,0.2544234768528713,0.6982337687684579,0.6755654109441249,0.6882428514220059,0.6982337687684579,0.6954276548596384,0.6755654109441249,0.0745259975548586,0.0447284038230113,0.0764654514504992,0.0745259975548586,0.0745718097493585,0.0447284038230113,-0.0062358878725506,0.0,0.000215054105612,0.043108253630191,0.1537985494237304,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ROU,0.5,123,0.2734354998731323,0.3337220719333422,0.2816485397681605,0.2734354998731323,0.2733296395905888,0.2733296395905888,0.7603395196816664,0.4956212327053383,0.7493079044367035,0.7603395196816664,0.7592378122258615,0.7592378122258615,0.0693284861508181,0.059224305937099,0.0715004282364767,0.0693284861508181,0.0693332739643922,0.0693332739643922,-0.0082130398950281,0.0,0.0001058602825435,0.0001058602825435,0.1330862965165777,False,vanilla_fallback,safe_oracle_dimension,1,6,310
KGZ,0.5,123,0.2770695867372541,0.2567657810088428,0.2800611870311268,0.2770695867372541,0.2767154894729273,0.2567657810088428,0.698083931175027,0.6578992701844515,0.7026492564612999,0.698083931175027,0.7060186527254156,0.6578992701844515,0.0722534749674558,0.043149413297607,0.0729359077153676,0.0722534749674558,0.0719529792830352,0.043149413297607,-0.0029916002938727,0.0,0.0003540972643268,0.0203038057284112,0.1497496333331608,False,vanilla_fallback,raw_swa_dpbr,1,6,310
ETH,0.5,123,0.3754934129709547,0.4145144520383615,0.3740568087775854,0.3740568087775854,0.3714213670342097,0.3714213670342097,0.5917961247400282,0.2969922000630438,0.5911475154759033,0.5911475154759033,0.5945201805219839,0.5945201805219839,0.0852827264037317,0.0838095544342797,0.0851488440631826,0.0851488440631826,0.0845577458977212,0.0845577458977212,0.0014366041933692,0.0014366041933692,0.0040720459367449,0.0040720459367449,0.1933421945229318,False,safe_blend,safe_oracle_dimension,2,6,310
USA,0.5,456,0.3153376982424513,0.3563833658008061,0.3152090832629494,0.3152090832629494,0.3130563592330129,0.3130563592330129,0.6376838512178714,0.6348834343484604,0.6297216402520763,0.6297216402520763,0.6327514900989045,0.6327514900989045,0.0783768556484729,0.0494443536423714,0.0785363778254948,0.0785363778254948,0.0778699050656276,0.0778699050656276,0.0001286149795018,0.0001286149795018,0.0022813390094383,0.0022813390094383,0.1220688915862859,False,safe_blend,safe_oracle_dimension,4,6,310
GBR,0.5,456,0.3006714075062763,0.3989439239964819,0.3047491613950034,0.3006714075062763,0.3000504130979506,0.3000504130979506,0.6847889383473278,0.3124618079991668,0.676860011969177,0.6847889383473278,0.6849461921379161,0.6849461921379161,0.0731202931538395,0.0691098262128521,0.0741264687754651,0.0731202931538395,0.0729598299741426,0.0729598299741426,-0.0040777538887271,0.0,0.0006209944083256,0.0006209944083256,0.1149498082433738,False,vanilla_fallback,safe_oracle_dimension,3,6,310
DEU,0.5,456,0.2237700922700491,0.4593505460706643,0.2309569697493834,0.2237700922700491,0.2235467099360251,0.2235467099360251,0.6129121010168753,-0.2010660525412617,0.5949659398013076,0.6129121010168753,0.6137417485271794,0.6137417485271794,0.0563092110147988,0.1077759115901155,0.0579381309431804,0.0563092110147988,0.0562422735893771,0.0562422735893771,-0.0071868774793343,0.0,0.0002233823340239,0.0002233823340239,0.1378704673136586,False,vanilla_fallback,safe_oracle_dimension,1,6,310
ARG,0.5,456,0.4059231796872773,0.3979506493960744,0.4110130598853755,0.4059231796872773,0.4050766356508524,0.3979506493960744,0.1884427162773923,0.2059884590409766,0.1848013261727402,0.1884427162773923,0.1987478636832853,0.2059884590409766,0.1036558769574507,0.0813129488528176,0.1051389195432388,0.1036558769574507,0.1034582032896034,0.0813129488528176,-0.0050898801980981,0.0,0.0008465440364249,0.0079725302912029,0.1149421254399037,False,vanilla_fallback,raw_swa_dpbr,2,6,310
BRA,0.5,456,0.5319349173230019,0.5352299988960356,0.5327337821212264,0.5319349173230019,0.5305548876017768,0.5305548876017768,-0.1607639303065666,-0.1913221192315706,-0.1665332755268799,-0.1607639303065666,-0.1610743025767534,-0.1610743025767534,0.1401288082321726,0.1441095332190706,0.1403150260898243,0.1401288082321726,0.1396958092379632,0.1396958092379632,-0.0007988647982244,0.0,0.001380029721225,0.001380029721225,0.1319248726061032,False,vanilla_fallback,safe_oracle_dimension,2,6,310
MEX,0.5,456,0.3791312709216758,0.3778366303015205,0.3780729130740748,0.3780729130740748,0.3750237940594273,0.3778366303015205,0.3323263227913626,0.3408174233621157,0.3306757004053719,0.3306757004053719,0.3386106478970699,0.3408174233621157,0.0962654754824305,0.0673157577965131,0.0962037775254077,0.0962037775254077,0.0953682458366331,0.0673157577965131,0.0010583578476009,0.0010583578476009,0.0041074768622484,0.0012946406201553,0.1012964816809937,False,safe_blend,raw_swa_dpbr,4,6,310
COL,0.5,456,0.4368042270438634,0.4291769399793552,0.4311969995142039,0.4311969995142039,0.4299380764653573,0.4291769399793552,-0.0092405629273358,-0.1004424640487012,0.0080051005038938,0.0080051005038938,0.0090193861347647,-0.1004424640487012,0.1107343404890394,0.0911989105953341,0.1096197429917095,0.1096197429917095,0.109232402583858,0.0911989105953341,0.0056072275296595,0.0056072275296595,0.0068661505785061,0.0076272870645082,0.1257613215263301,False,safe_blend,raw_swa_dpbr,4,6,310
VNM,0.5,456,0.2820538449180738,0.357610741487513,0.286578157937959,0.2820538449180738,0.2820538449180738,0.2820538449180738,0.295898859348733,0.1037040958060522,0.2776496375274068,0.295898859348733,0.295898859348733,0.295898859348733,0.0694425606490726,0.0664534955825319,0.070032632386575,0.0694425606490726,0.0694425606490726,0.0694425606490726,-0.0045243130198852,0.0,0.0,0.0,0.1641602355657947,False,vanilla_fallback,safe_oracle_dimension,0,6,310
MMR,0.5,456,0.3361171696179843,0.2113104118493445,0.3310377614673717,0.3310377614673717,0.3309178282314127,0.2113104118493445,0.5328677968316315,0.7125500553878785,0.5445767226191326,0.5445767226191326,0.5438061388999027,0.7125500553878785,0.0864782086761912,0.0487241967304767,0.0851645641186542,0.0851645641186542,0.0851230066788169,0.0487241967304767,0.0050794081506126,0.0050794081506126,0.0051993413865715,0.1248067577686398,0.1923961936393786,False,safe_blend,raw_swa_dpbr,5,6,310
THA,0.5,456,0.2644391951483635,0.2534345819518228,0.2644297607679781,0.2644297607679781,0.2625296058417607,0.2534345819518228,0.7421301141603346,0.444192500336161,0.732839949970877,0.732839949970877,0.7404095071825595,0.444192500336161,0.071785809694905,0.064621929253999,0.0719738761497758,0.0719738761497758,0.0713382313357438,0.064621929253999,9.434380385420216e-06,9.434380385420216e-06,0.0019095893066027,0.0110046131965407,0.1749035044007076,False,safe_blend,raw_swa_dpbr,2,6,310
MYS,0.5,456,0.2968565076058724,0.2099910579522707,0.2981624094256438,0.2968565076058724,0.294706854743077,0.2099910579522707,0.6673472622899503,0.5285828995805726,0.6666903398571604,0.6673472622899503,0.6711463961790736,0.5285828995805726,0.0779900147300174,0.046791158187769,0.0785891645145762,0.0779900147300174,0.0774988514428682,0.046791158187769,-0.0013059018197713,0.0,0.0021496528627954,0.0868654496536017,0.1621283407399507,False,vanilla_fallback,raw_swa_dpbr,4,6,310
IDN,0.5,456,0.2611949237806465,0.3141814739734425,0.2643483137182458,0.2611949237806465,0.2607464051283059,0.2607464051283059,0.6366119416031413,0.3869321105196774,0.6294115227149143,0.6366119416031413,0.6372397478104671,0.6372397478104671,0.0680346012153518,0.0772588793070315,0.0687581910877357,0.0680346012153518,0.067978830799309,0.067978830799309,-0.0031533899375992,0.0,0.0004485186523406,0.0004485186523406,0.1721407184804722,False,vanilla_fallback,safe_oracle_dimension,2,6,310
CHN,0.5,456,0.4262081535178898,0.3303682566776579,0.4269072154918843,0.4262081535178898,0.422366987974585,0.3303682566776579,0.6720684452044918,0.7398576827439123,0.6643051450612194,0.6720684452044918,0.6707936384931539,0.7398576827439123,0.0988024503744745,0.0772658271286803,0.099214315684451,0.0988024503744745,0.0984110052914667,0.0772658271286803,-0.0006990619739944,0.0,0.0038411655433047,0.0958398968402318,0.1333245667976905,False,vanilla_fallback,raw_swa_dpbr,2,6,310
JPN,0.5,456,0.2028446727057084,0.199860663323033,0.1984766557314172,0.1984766557314172,0.1919291053516966,0.199860663323033,0.8406828095953452,0.6519646064563575,0.8287340251021537,0.8287340251021537,0.8394169371527077,0.6519646064563575,0.0505538249880969,0.0542368475702963,0.0504298687962949,0.0504298687962949,0.0484611172160614,0.0542368475702963,0.0043680169742912,0.0043680169742912,0.0109155673540117,0.0029840093826753,0.1814365699898683,False,safe_blend,raw_swa_dpbr,2,6,310
BGD,0.5,456,0.30091598871589,0.2648501106142365,0.3040563171706952,0.30091598871589,0.3005463556509997,0.2648501106142365,0.6415299088388157,0.3885335124182331,0.6393566857430573,0.6415299088388157,0.6418930873824625,0.3885335124182331,0.0779077755830635,0.0612655422601417,0.0788797350920102,0.0779077755830635,0.0778304670115429,0.0612655422601417,-0.0031403284548052,0.0,0.0003696330648902,0.0360658781016534,0.1795862416463029,False,vanilla_fallback,raw_swa_dpbr,2,6,310
IRN,0.5,456,0.3617052226536761,0.4425015987170557,0.3675122797483406,0.3617052226536761,0.3596055889889306,0.3596055889889306,0.3013972567493035,-0.2198247597962855,0.278796162080923,0.3013972567493035,0.2985271433712529,0.2985271433712529,0.0951548992950821,0.1154986889322191,0.0966531426878077,0.0951548992950821,0.0945774878935383,0.0945774878935383,-0.0058070570946645,0.0,0.0020996336647455,0.0020996336647455,0.1503847647680166,False,vanilla_fallback,safe_oracle_dimension,2,6,310
SRB,0.5,456,0.281615196448304,0.2511360553477597,0.2878821661203381,0.281615196448304,0.2814595072129723,0.2511360553477597,0.7366003043071202,0.6729084706692617,0.7291374650594373,0.7366003043071202,0.7351681762154182,0.6729084706692617,0.0706069656971659,0.0447079687213469,0.0722522121976388,0.0706069656971659,0.0706016139964751,0.0447079687213469,-0.0062669696720341,0.0,0.0001556892353317,0.0304791411005442,0.1590496492242612,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ROU,0.5,456,0.2818874269794166,0.3359119276065703,0.2893591955196565,0.2818874269794166,0.2817004119935068,0.2817004119935068,0.7389660373516186,0.470434958293898,0.7278227913174246,0.7389660373516186,0.7365380611158441,0.7365380611158441,0.0714215052510261,0.0608546236677476,0.0733945129175653,0.0714215052510261,0.0714483964352579,0.0714483964352579,-0.0074717685402399,0.0,0.0001870149859097,0.0001870149859097,0.1427822145832733,False,vanilla_fallback,safe_oracle_dimension,1,6,310
KGZ,0.5,456,0.293550102669033,0.2473239093933003,0.2991023032082656,0.293550102669033,0.2910409255151299,0.2473239093933003,0.6782817914689103,0.6757189756231499,0.6700822073089198,0.6782817914689103,0.6815600788178174,0.6757189756231499,0.0765653187125793,0.04225204760995,0.0779982204863338,0.0765653187125793,0.0757520452175462,0.04225204760995,-0.0055522005392326,0.0,0.002509177153903,0.0462261932757326,0.1468573931139011,False,vanilla_fallback,raw_swa_dpbr,3,6,310
ETH,0.5,456,0.3626558899533793,0.4076319531726072,0.3618094599555107,0.3618094599555107,0.3587938907393262,0.3587938907393262,0.6028075106306017,0.31365791061816,0.5994065992206769,0.5994065992206769,0.605525946448043,0.605525946448043,0.0840012342133202,0.0817160371728771,0.0837949132607529,0.0837949132607529,0.0832447681632937,0.0832447681632937,0.0008464299978686,0.0008464299978686,0.0038619992140531,0.0038619992140531,0.1945860618765491,False,safe_blend,safe_oracle_dimension,3,6,310
USA,1.0,42,0.3115171348445635,0.3634559146740843,0.3110804589240872,0.3110804589240872,0.309669126298797,0.309669126298797,0.6774714754546353,0.5954800497502115,0.6747009203663222,0.6747009203663222,0.677216861086229,0.677216861086229,0.0743977018942643,0.0533364070455163,0.0741592297346496,0.0741592297346496,0.0738143310009304,0.0738143310009304,0.0004366759204763,0.0004366759204763,0.0018480085457665,0.0018480085457665,0.1006157612096877,False,safe_blend,safe_oracle_dimension,3,6,310
GBR,1.0,42,0.284406239914985,0.4043918586091511,0.2829856074091478,0.2829856074091478,0.2817637260453692,0.2817637260453692,0.6869561258966875,0.3297621625759102,0.6874761758924434,0.6874761758924434,0.6872318999959078,0.6872318999959078,0.0679762985430329,0.0707621523399166,0.0672859201784016,0.0672859201784016,0.0671258971084539,0.0671258971084539,0.0014206325058372,0.0014206325058372,0.0026425138696157,0.0026425138696157,0.0979838928227621,False,safe_blend,safe_oracle_dimension,4,6,310
DEU,1.0,42,0.2468677792536689,0.4241279102096256,0.2476402345159392,0.2468677792536689,0.2418327016140271,0.2418327016140271,0.5287268502728563,-0.0934580753982568,0.5300139889434337,0.5287268502728563,0.5467185805565167,0.5467185805565167,0.0614255914176608,0.0974252547504121,0.0614957279946692,0.0614255914176608,0.0603264261371688,0.0603264261371688,-0.0007724552622703,0.0,0.0050350776396417,0.0050350776396417,0.1266855780513577,False,vanilla_fallback,safe_oracle_dimension,4,6,310
ARG,1.0,42,0.4260833526007803,0.4087576047375673,0.4255272450123076,0.4255272450123076,0.4220953330882665,0.4087576047375673,0.0959567553885536,0.121893651458117,0.0957249960647959,0.0957249960647959,0.1018446908176881,0.121893651458117,0.1094913941827035,0.0877969592776566,0.1095977738361157,0.1095977738361157,0.1085814848900171,0.0877969592776566,0.0005561075884727,0.0005561075884727,0.0039880195125138,0.017325747863213,0.0971730936291428,False,safe_blend,raw_swa_dpbr,3,6,310
BRA,1.0,42,0.5266928123397723,0.525711663395876,0.5287779748473069,0.5266928123397723,0.5255858256518017,0.525711663395876,-0.1812453148911678,-0.2061926535752121,-0.1856036408931415,-0.1812453148911678,-0.1795077661593393,-0.2061926535752121,0.1387568131037409,0.1403909140769573,0.1394472014231062,0.1387568131037409,0.1384827709263485,0.1403909140769573,-0.0020851625075346,0.0,0.0011069866879706,0.0009811489438962,0.1164684068918016,False,vanilla_fallback,raw_swa_dpbr,3,6,310
MEX,1.0,42,0.3738628037556121,0.3811286147757451,0.373784363268038,0.373784363268038,0.3730924706904722,0.3730924706904722,0.3449719756040887,0.3226122144240141,0.3464304708185887,0.3464304708185887,0.3481220771452077,0.3481220771452077,0.0944790747913814,0.0711092641489458,0.0944806959204561,0.0944806959204561,0.0942991360375559,0.0942991360375559,7.844048757404964e-05,7.844048757404964e-05,0.0007703330651398,0.0007703330651398,0.0880389601449667,False,safe_blend,safe_oracle_dimension,3,6,310
COL,1.0,42,0.4549825354394589,0.4230469527304729,0.4525856063153869,0.4525856063153869,0.4508627439580763,0.4230469527304729,-0.0491988954105151,-0.1485112541971127,-0.0482555200372556,-0.0482555200372556,-0.0443743637859738,-0.1485112541971127,0.1144501177861199,0.0928418732788341,0.1140387609394176,0.1140387609394176,0.1135399088929032,0.0928418732788341,0.0023969291240719,0.0023969291240719,0.0041197914813826,0.031935582708986,0.1033847831894339,False,safe_blend,raw_swa_dpbr,4,6,310
VNM,1.0,42,0.2719881712757373,0.3583673333548579,0.272631417159489,0.2719881712757373,0.2700230489801798,0.2700230489801798,0.3662184968931632,0.1378631461442567,0.3542384154181341,0.3662184968931632,0.3716035824233506,0.3716035824233506,0.065899987166842,0.0688151032769167,0.0653792306346056,0.065899987166842,0.0653397079410134,0.0653397079410134,-0.0006432458837516,0.0,0.0019651222955574,0.0019651222955574,0.1447216109134226,False,vanilla_fallback,safe_oracle_dimension,4,6,310
MMR,1.0,42,0.3287103517444809,0.233198785542871,0.3268232949697555,0.3268232949697555,0.3251316005084384,0.233198785542871,0.5084576728887867,0.6375213603318258,0.5070861367450857,0.5070861367450857,0.5130627514434508,0.6375213603318258,0.0849336771953254,0.0540397196248196,0.084501861354655,0.084501861354655,0.0840309840058785,0.0540397196248196,0.0018870567747253,0.0018870567747253,0.0035787512360425,0.0955115662016098,0.1567296871332846,False,safe_blend,raw_swa_dpbr,3,6,310
THA,1.0,42,0.231429148995105,0.2508051383488548,0.2312905343729196,0.2312905343729196,0.2298397128015981,0.2298397128015981,0.7928577535879088,0.3884072033314953,0.7894920274319058,0.7894920274319058,0.7915703754761135,0.7915703754761135,0.0626466997794715,0.0645437018550833,0.0627290858459031,0.0627290858459031,0.0623073867666172,0.0623073867666172,0.0001386146221854,0.0001386146221854,0.0015894361935069,0.0015894361935069,0.134979915037908,False,safe_blend,safe_oracle_dimension,1,6,310
MYS,1.0,42,0.2901335174401321,0.2276728685860632,0.2895870759628223,0.2895870759628223,0.2877250289763614,0.2276728685860632,0.6736781715383217,0.4101692061509877,0.6731580324145775,0.6731580324145775,0.6737737338037653,0.4101692061509877,0.0760209088623169,0.0532831904900816,0.0759809510685453,0.0759809510685453,0.0754435502810414,0.0532831904900816,0.0005464414773098,0.0005464414773098,0.0024084884637707,0.0624606488540688,0.1385619611346834,False,safe_blend,raw_swa_dpbr,4,6,310
IDN,1.0,42,0.2564730251441902,0.3172208683978059,0.2605384422496892,0.2564730251441902,0.2550506711796912,0.2550506711796912,0.6271747474368893,0.3985618525037825,0.6131791769564546,0.6271747474368893,0.6277410857468585,0.6277410857468585,0.0656162701461982,0.0780359269377589,0.0663496022061358,0.0656162701461982,0.0652335654582504,0.0652335654582504,-0.004065417105499,0.0,0.0014223539644989,0.0014223539644989,0.1458041752684321,False,vanilla_fallback,safe_oracle_dimension,4,6,310
CHN,1.0,42,0.4195620624751551,0.3222523802205662,0.4204634647557086,0.4195620624751551,0.4170972647722253,0.3222523802205662,0.6673615904400805,0.7442069051532206,0.6637130578783014,0.6673615904400805,0.6667824121544358,0.7442069051532206,0.0958043283614469,0.0753841626751952,0.0962195298225888,0.0958043283614469,0.0955562000333636,0.0753841626751952,-0.0009014022805535,0.0,0.0024647977029297,0.0973096822545889,0.1175087013094518,False,vanilla_fallback,raw_swa_dpbr,2,6,310
JPN,1.0,42,0.1550967646295284,0.1881388245819532,0.1524915995920379,0.1524915995920379,0.145537470038421,0.145537470038421,0.900866922037128,0.6281893118007933,0.8926053325193644,0.8926053325193644,0.9027536855247964,0.9027536855247964,0.037260094004726,0.0511702944427755,0.0373990519281616,0.0373990519281616,0.0353949609851671,0.0353949609851671,0.0026051650374905,0.0026051650374905,0.0095592945911074,0.0095592945911074,0.1542017137796833,False,safe_blend,safe_oracle_dimension,2,6,310
BGD,1.0,42,0.3312895677510624,0.2749951830420123,0.3282448106791323,0.3282448106791323,0.3263153458355329,0.2749951830420123,0.5726897709666395,0.3700972904032032,0.5731256340767044,0.5731256340767044,0.5789117577326037,0.3700972904032032,0.0857629112893131,0.063179358600076,0.0852259339645968,0.0852259339645968,0.0845537242375135,0.063179358600076,0.00304475707193,0.00304475707193,0.0049742219155294,0.0562943847090501,0.1477530493679008,False,safe_blend,raw_swa_dpbr,3,6,310
IRN,1.0,42,0.3676160136265414,0.4311851015588098,0.3709173028508547,0.3676160136265414,0.3652807128555279,0.3652807128555279,0.2704588041872547,-0.2065558414934314,0.2475240664410429,0.2704588041872547,0.2644152990281149,0.2644152990281149,0.0974217938181329,0.1125519534630295,0.0982816002264467,0.0974217938181329,0.096840236286202,0.096840236286202,-0.0033012892243133,0.0,0.0023353007710134,0.0023353007710134,0.1358409905751343,False,vanilla_fallback,safe_oracle_dimension,3,6,310
SRB,1.0,42,0.2759656968294046,0.2451724484771814,0.2781360838715308,0.2759656968294046,0.2746404321460175,0.2451724484771814,0.7378373563186627,0.7409566582807273,0.7366864252815207,0.7378373563186627,0.7392974480757707,0.7409566582807273,0.0659407952867452,0.0400575787622492,0.0662739087002542,0.0659407952867452,0.0655501842808365,0.0400575787622492,-0.0021703870421262,0.0,0.001325264683387,0.0307932483522231,0.1207763636992465,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ROU,1.0,42,0.2814617026639559,0.3156638366697686,0.2842980444474751,0.2814617026639559,0.2810657851572047,0.2810657851572047,0.769064612813486,0.5164184774357038,0.7723809632645768,0.769064612813486,0.7694754152452221,0.7694754152452221,0.0693332929686245,0.0575241328449132,0.070136436381622,0.0693332929686245,0.0692183914575751,0.0692183914575751,-0.0028363417835192,0.0,0.0003959175067511,0.0003959175067511,0.1233055329469196,False,vanilla_fallback,safe_oracle_dimension,1,6,310
KGZ,1.0,42,0.2708691369893738,0.2513980597552701,0.272840539602489,0.2708691369893738,0.2701567003963598,0.2513980597552701,0.6995491451648919,0.6722003502510566,0.7007692531509285,0.6995491451648919,0.7052449532844708,0.6722003502510566,0.069865752891576,0.0424739972200474,0.0701097662103355,0.069865752891576,0.0695361571066062,0.0424739972200474,-0.0019714026131151,0.0,0.000712436593014,0.0194710772341037,0.1262403674441181,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ETH,1.0,42,0.3721313844577517,0.3922487444184523,0.3736554207189445,0.3721313844577517,0.3685964303257258,0.3685964303257258,0.5971468197036027,0.354336825293678,0.5913546114266672,0.5971468197036027,0.6002982708250895,0.6002982708250895,0.0849576688890511,0.0794515805447707,0.0856237040614883,0.0849576688890511,0.0843273763474758,0.0843273763474758,-0.0015240362611927,0.0,0.0035349541320258,0.0035349541320258,0.1577988931654972,False,vanilla_fallback,safe_oracle_dimension,2,6,310
USA,1.0,123,0.3138884332644405,0.358846696239988,0.3158814137168515,0.3138884332644405,0.3129656977818644,0.3129656977818644,0.6403940563129497,0.5805012515830001,0.6345420767233756,0.6403940563129497,0.6370430812589521,0.6370430812589521,0.0779481602136963,0.0536958358803113,0.0785706544976164,0.0779481602136963,0.0777033421207455,0.0777033421207455,-0.001992980452411,0.0,0.000922735482576,0.000922735482576,0.106927762689221,False,vanilla_fallback,safe_oracle_dimension,3,6,310
GBR,1.0,123,0.2799127845723654,0.3938556090048157,0.2815863745770889,0.2799127845723654,0.2794184809099709,0.2794184809099709,0.7051624945909172,0.3259729766887413,0.7065843178544636,0.7051624945909172,0.7061653717464663,0.7061653717464663,0.067919388039271,0.0680437303819842,0.0684730364581904,0.067919388039271,0.0678138792037691,0.0678138792037691,-0.0016735900047234,0.0,0.0004943036623945,0.0004943036623945,0.0955478365682967,False,vanilla_fallback,safe_oracle_dimension,1,6,310
DEU,1.0,123,0.2411934502864753,0.4461909786723915,0.2524725205217991,0.2411934502864753,0.240994180430355,0.240994180430355,0.5209016960458289,-0.1731840983713571,0.4849393592975342,0.5209016960458289,0.5205650619257856,0.5205650619257856,0.0610693938534964,0.1060332272530647,0.0637867792409552,0.0610693938534964,0.0610140572857766,0.0610140572857766,-0.0112790702353237,0.0,0.0001992698561203,0.0001992698561203,0.1280208105359728,False,vanilla_fallback,safe_oracle_dimension,2,6,310
ARG,1.0,123,0.3886821479518459,0.3963712840604342,0.3858380276900992,0.3858380276900992,0.3847132592614519,0.3847132592614519,0.2342950339905495,0.1902058802848622,0.2428289002737242,0.2428289002737242,0.2462079909629251,0.2462079909629251,0.0998278678856373,0.083203343423714,0.0992300339815274,0.0992300339815274,0.0989239666780753,0.0989239666780753,0.0028441202617467,0.0028441202617467,0.003968888690394,0.003968888690394,0.0967399693608057,False,safe_blend,safe_oracle_dimension,4,6,310
BRA,1.0,123,0.5160311386337296,0.527950375098871,0.5175885451623866,0.5160311386337296,0.5151680238131534,0.5151680238131534,-0.1131194238699266,-0.1509600769629322,-0.1170499326817449,-0.1131194238699266,-0.1130738993850737,-0.1130738993850737,0.1369094297233041,0.1423699310543856,0.1372442777630632,0.1369094297233041,0.136609849263235,0.136609849263235,-0.0015574065286569,0.0,0.0008631148205762,0.0008631148205762,0.1169618598819989,False,vanilla_fallback,safe_oracle_dimension,1,6,310
MEX,1.0,123,0.4103555790097451,0.3901304749315631,0.4069452503468133,0.4069452503468133,0.4050050493292835,0.3901304749315631,0.2964004569484231,0.3204359863007289,0.2932822106316551,0.2932822106316551,0.2981540983367474,0.3204359863007289,0.1046681362704681,0.0727098032573201,0.1040927129954066,0.1040927129954066,0.1035367324741865,0.0727098032573201,0.0034103286629318,0.0034103286629318,0.0053505296804616,0.0202251040781819,0.0971238255269738,False,safe_blend,raw_swa_dpbr,3,6,310
COL,1.0,123,0.4366147164720531,0.4463971479942925,0.4351672965816796,0.4351672965816796,0.4341693029262575,0.4341693029262575,-0.0239761945859439,-0.088986664107045,-0.0196199378623346,-0.0196199378623346,-0.0177747065371554,-0.0177747065371554,0.1094428525708531,0.0964057268645459,0.1091885846114446,0.1091885846114446,0.1089032405757956,0.1089032405757956,0.0014474198903735,0.0014474198903735,0.0024454135457956,0.0024454135457956,0.107809230342035,False,safe_blend,safe_oracle_dimension,3,6,310
VNM,1.0,123,0.2481180376572565,0.3387358527824065,0.2508799024449078,0.2481180376572565,0.2469376968820698,0.2469376968820698,0.4528671277212736,0.1204811618529486,0.4424041415186501,0.4528671277212736,0.4588572586857128,0.4588572586857128,0.0603119683087371,0.0630102867290273,0.0602828547360822,0.0603119683087371,0.0599871633438142,0.0599871633438142,-0.0027618647876512,0.0,0.0011803407751867,0.0011803407751867,0.1383532056770046,False,vanilla_fallback,safe_oracle_dimension,2,6,310
MMR,1.0,123,0.2717009583136169,0.2128373175087167,0.2684283625539042,0.2684283625539042,0.2666205814563552,0.2128373175087167,0.6575637055467054,0.6894038114004585,0.6607695870621204,0.6607695870621204,0.6635980906115725,0.6894038114004585,0.0703168657020907,0.0499626342052122,0.0697304780800831,0.0697304780800831,0.0690934033272654,0.0499626342052122,0.0032725957597127,0.0032725957597127,0.0050803768572617,0.0588636408049002,0.156284624008324,False,safe_blend,raw_swa_dpbr,3,6,310
THA,1.0,123,0.2285522058754091,0.2475693071123461,0.2331117911457725,0.2285522058754091,0.2285522058754091,0.2285522058754091,0.7843180612898656,0.4518129523763539,0.7831933283744815,0.7843180612898656,0.7843180612898656,0.7843180612898656,0.0633248234913452,0.0652044344828397,0.0645957700778677,0.0633248234913452,0.0633248234913452,0.0633248234913452,-0.0045595852703633,0.0,0.0,0.0,0.1284296369706879,False,vanilla_fallback,safe_oracle_dimension,0,6,310
