index,country,ablation,delta_jsd_vs_full_mean,delta_jsd_vs_full_std,delta_pearson_r_vs_full_mean,delta_pearson_r_vs_full_std,delta_spearman_rho_vs_full_mean,delta_spearman_rho_vs_full_std,delta_mae_vs_full_mean,delta_mae_vs_full_std,delta_rmse_vs_full_mean,delta_rmse_vs_full_std,delta_mis_vs_full_mean,delta_mis_vs_full_std,jsd_wins,n_seeds
289,IRN,Always-on PT-IS + No country prior (a_h=0),-6.311799926696227e-05,,0.3394487199266596,,0.4,,-0.023967941806827042,,-0.024069424438259546,,-0.0005895780827621655,,1,1
290,IRN,Always-on PT-IS + No debiasing,-0.0031738816329910796,,1.2310768988186747,,1.142857142857143,,-0.2443318249208417,,-0.409144475374692,,-0.010021951957467135,,1,1
291,IRN,Always-on PT-IS + No debiasing + No country prior (a_h=0),-5.593937555350981e-05,,0.344632082610125,,0.2285714285714286,,-0.0025782086347021504,,-0.0057965469334249065,,-0.0001419858225698567,,1,1
292,IRN,Always-on PT-IS + No debiasing + Without persona,-0.0038024166604523207,,1.2558639758768362,,1.3142857142857145,,-0.3232415870368399,,-0.516544575240097,,-0.012652706387409118,,1,1
293,IRN,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),2.1053004006788e-07,,0.31429825889457397,,0.17142857142857149,,-0.05655778213996854,,-0.04877920986395168,,-0.0011948417422281699,,0,1
294,IRN,Always-on PT-IS + Without persona,-0.0003857657314421392,,1.217343556517439,,1.2000000000000002,,-0.054373075911605895,,-0.07010317345710604,,-0.0017171700431972692,,1,1
295,IRN,Always-on PT-IS + Without persona + No country prior (a_h=0),-0.00010129857418872401,,0.4620306941213689,,0.5142857142857143,,-0.07796137664423952,,-0.07337690267458896,,-0.0017973597045861656,,1,1
296,IRN,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
297,IRN,No country prior (a_h=0),-0.00013206875775530202,,0.5165091373367741,,0.34285714285714286,,-0.004660783688152037,,-0.011846057002347976,,-0.00029016795119685135,,1,1
298,IRN,No debiasing,-0.003271526360513935,,1.2255784287513114,,1.2571428571428571,,-0.2540127578686153,,-0.42395972221585154,,-0.010384849909209404,,1,1
299,IRN,No debiasing + No country prior (a_h=0),-0.00018109815461613,,0.6559446199474172,,0.6285714285714287,,-0.0037780158377067607,,-0.013826932993723062,,-0.0003386893054228013,,1,1
300,IRN,No debiasing + Without persona,-0.003738640299951773,,1.2614777123449181,,1.3142857142857145,,-0.3166340506892915,,-0.506623175599703,,-0.012409682720877169,,1,1
301,IRN,No debiasing + Without persona + No country prior (a_h=0),-1.1696228284688304e-05,,0.303786977804534,,0.4,,-0.02076463534143258,,-0.01779833997982294,,-0.0004359685121914092,,1,1
302,IRN,No-IS (consensus only),-0.00010359320167070696,,0.2930403729860831,,0.2285714285714286,,-0.000571305242868192,,-0.006447881129300725,,-0.00015794018688919387,,1,1
303,IRN,No-IS (consensus only) + Always-on PT-IS,-0.00010359320167070696,,0.2930403729860831,,0.2285714285714286,,-0.000571305242868192,,-0.006447881129300725,,-0.00015794018688919387,,1,1
304,IRN,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),-0.0001348229363535569,,0.5288157606656951,,0.28571428571428575,,-0.005130150161019031,,-0.012167154127816104,,-0.00029803319234944503,,1,1
305,IRN,No-IS (consensus only) + Always-on PT-IS + No debiasing,-0.0027600989550602556,,1.235082593320489,,1.3142857142857145,,-0.19938180246528958,,-0.344171060926886,,-0.008430434835032252,,1,1
306,IRN,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),-0.0001038748971567971,,0.39512456920884054,,0.2285714285714286,,0.0026245613619266805,,-0.004011581214427906,,-9.82632703709907e-05,,1,1
307,IRN,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.003730902723806842,,1.2661839778962696,,1.3142857142857145,,-0.3098443811901035,,-0.5000352964464732,,-0.0122483132967518,,1,1
308,IRN,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),5.904852833624186e-05,,0.2242515133776184,,0.11428571428571427,,-0.030907321216492534,,-0.022679299825114185,,-0.0005555271229512604,,0,1
309,IRN,No-IS (consensus only) + Always-on PT-IS + Without persona,-0.00021379699315188239,,0.7459177375655797,,0.9142857142857144,,-0.027398032109861248,,-0.03607367878093726,,-0.0008836210615836837,,1,1
310,IRN,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),-0.00017802251494840327,,0.6915523513102732,,0.8571428571428572,,-0.02828861450526432,,-0.03482957269504894,,-0.000853146810620431,,1,1
311,IRN,No-IS (consensus only) + No country prior (a_h=0),-0.0001348229363535569,,0.5288157606656951,,0.28571428571428575,,-0.005130150161019031,,-0.012167154127816104,,-0.00029803319234944503,,1,1
312,IRN,No-IS (consensus only) + No debiasing,-0.0027600989550602556,,1.235082593320489,,1.3142857142857145,,-0.19938180246528958,,-0.344171060926886,,-0.008430434835032252,,1,1
313,IRN,No-IS (consensus only) + No debiasing + No country prior (a_h=0),-0.0001038748971567971,,0.39512456920884054,,0.2285714285714286,,0.0026245613619266805,,-0.004011581214427906,,-9.82632703709907e-05,,1,1
314,IRN,No-IS (consensus only) + No debiasing + Without persona,-0.003730902723806842,,1.2661839778962696,,1.3142857142857145,,-0.3098443811901035,,-0.5000352964464732,,-0.0122483132967518,,1,1
315,IRN,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),5.904852833624186e-05,,0.2242515133776184,,0.11428571428571427,,-0.030907321216492534,,-0.022679299825114185,,-0.0005555271229512604,,0,1
316,IRN,No-IS (consensus only) + Without persona,-0.00021379699315188239,,0.7459177375655797,,0.9142857142857144,,-0.027398032109861248,,-0.03607367878093726,,-0.0008836210615836837,,1,1
317,IRN,No-IS (consensus only) + Without persona + No country prior (a_h=0),-0.00017802251494840327,,0.6915523513102732,,0.8571428571428572,,-0.02828861450526432,,-0.03482957269504894,,-0.000853146810620431,,1,1
318,IRN,Without persona,-8.024497247363649e-06,,0.1715233455888444,,0.05714285714285716,,-0.015763190720768705,,-0.013958527032002621,,-0.0003419126878926315,,1,1
319,IRN,Without persona + No country prior (a_h=0),0.00037013012310346816,,-0.32533284710746435,,-0.34285714285714297,,-0.014417640951343458,,0.010432325097720963,,0.0002555387332023873,,0,1
320,JPN,Always-on PT-IS,-2.1330557495619074e-05,,0.04975068023535767,,0.17142857142857149,,-0.022779118980039925,,-0.02116122033215362,,-0.0005183419214839224,,1,1
321,JPN,Always-on PT-IS + No country prior (a_h=0),-1.420459830464571e-05,,-0.18490518956197088,,0.17142857142857149,,0.01003542552647474,,0.008232808080240517,,0.0002016617894684547,,1,1
322,JPN,Always-on PT-IS + No debiasing,-0.004253854527167603,,0.04542851771516443,,0.11428571428571421,,-0.3285040994911306,,-0.5349135008044676,,-0.013102651334967907,,1,1
323,JPN,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.00031009403225853993,,-0.8598538867744683,,-0.5142857142857143,,-0.07879074640907646,,-0.05256045719662339,,-0.0012874630077913118,,0,1
324,JPN,Always-on PT-IS + No debiasing + Without persona,-0.005911874021031549,,0.061362115387274874,,0.11428571428571421,,-0.4510466965345046,,-0.7386557796067308,,-0.018093297555942023,,1,1
325,JPN,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0001763025446283456,,-0.691829042395356,,-0.6857142857142858,,-0.026409633474024474,,-0.012869669884423729,,-0.0003152412437490981,,0,1
326,JPN,Always-on PT-IS + Without persona,1.228125772422678e-05,,-0.06813486182981854,,-0.22857142857142865,,0.011718945170633432,,0.010958241419835701,,0.0002684209995681419,,0,1
327,JPN,Always-on PT-IS + Without persona + No country prior (a_h=0),0.00030052941041023434,,-1.0406038320222155,,-0.9142857142857144,,0.021657933006402175,,0.03595612291135808,,0.0008807415426160814,,0,1
328,JPN,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
329,JPN,No country prior (a_h=0),1.2068239560111826e-05,,-0.16406843256859815,,0.0,,-0.008962419373457209,,-0.007070558645036584,,-0.0001731926087676916,,0,1
330,JPN,No debiasing,-0.004120653127158216,,0.06995380369689974,,0.11428571428571421,,-0.3161812439777485,,-0.5151778154142654,,-0.012619227745666983,,1,1
331,JPN,No debiasing + No country prior (a_h=0),0.00029249628599063715,,-1.0010255504787477,,-0.9714285714285715,,-0.0021546633397768744,,0.014838411847648558,,0.00036346537619996733,,0,1
332,JPN,No debiasing + Without persona,-0.005729191893205636,,0.05610318715995333,,0.11428571428571421,,-0.45666257567782154,,-0.7336388050260041,,-0.01797040727818916,,1,1
333,JPN,No debiasing + Without persona + No country prior (a_h=0),0.00038832749803213024,,-1.2211728080821638,,-0.9714285714285715,,-0.04370755065272114,,-0.01634451584743246,,-0.0004003572391905186,,0,1
334,JPN,No-IS (consensus only),0.00022009753692043416,,-0.8932925925870774,,-0.8000000000000002,,-0.014738422360929704,,-0.0008213454361225558,,-2.01187722107532e-05,,0,1
335,JPN,No-IS (consensus only) + Always-on PT-IS,0.00022009753692043416,,-0.8932925925870774,,-0.8000000000000002,,-0.014738422360929704,,-0.0008213454361225558,,-2.01187722107532e-05,,0,1
336,JPN,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),0.00016794280277195733,,-0.408277113555607,,-0.05714285714285727,,-0.020323068215541085,,-0.008648341560537176,,-0.0002118402394462593,,0,1
337,JPN,No-IS (consensus only) + Always-on PT-IS + No debiasing,-0.003732222380563581,,0.055321988678541545,,0.11428571428571421,,-0.31046255474984363,,-0.48843880294638353,,-0.011964258377944736,,1,1
338,JPN,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),0.0003042249274808548,,-1.3859937499134611,,-1.4285714285714288,,-0.019602684882231713,,-0.0003599557278626264,,-8.817078632705755e-06,,0,1
339,JPN,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.005813616562024719,,0.05404534056971266,,0.11428571428571421,,-0.4600203585407492,,-0.7416163234303248,,-0.018165815773231564,,1,1
340,JPN,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.00031068603629897523,,-0.9976630794240375,,-0.6285714285714287,,-0.03462097275096099,,-0.012552092605279341,,-0.00030746222087102426,,0,1
341,JPN,No-IS (consensus only) + Always-on PT-IS + Without persona,6.694004076401167e-05,,-0.18435455548929602,,0.11428571428571421,,-0.0021508944509154304,,0.0019394792121509852,,4.750734436498316e-05,,0,1
342,JPN,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.00010214554347642846,,-0.12439407664301239,,-0.05714285714285727,,0.01185222476976655,,0.016218248341090202,,0.0003972643295740985,,0,1
343,JPN,No-IS (consensus only) + No country prior (a_h=0),0.00016794280277195733,,-0.408277113555607,,-0.05714285714285727,,-0.020323068215541085,,-0.008648341560537176,,-0.0002118402394462593,,0,1
344,JPN,No-IS (consensus only) + No debiasing,-0.003732222380563581,,0.055321988678541545,,0.11428571428571421,,-0.31046255474984363,,-0.48843880294638353,,-0.011964258377944736,,1,1
345,JPN,No-IS (consensus only) + No debiasing + No country prior (a_h=0),0.0003042249274808548,,-1.3859937499134611,,-1.4285714285714288,,-0.019602684882231713,,-0.0003599557278626264,,-8.817078632705755e-06,,0,1
346,JPN,No-IS (consensus only) + No debiasing + Without persona,-0.005813616562024719,,0.05404534056971266,,0.11428571428571421,,-0.4600203585407492,,-0.7416163234303248,,-0.018165815773231564,,1,1
347,JPN,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.00031068603629897523,,-0.9976630794240375,,-0.6285714285714287,,-0.03462097275096099,,-0.012552092605279341,,-0.00030746222087102426,,0,1
348,JPN,No-IS (consensus only) + Without persona,6.694004076401167e-05,,-0.18435455548929602,,0.11428571428571421,,-0.0021508944509154304,,0.0019394792121509852,,4.750734436498316e-05,,0,1
349,JPN,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.00010214554347642846,,-0.12439407664301239,,-0.05714285714285727,,0.01185222476976655,,0.016218248341090202,,0.0003972643295740985,,0,1
350,JPN,Without persona,0.0002593476089722824,,-0.880026505828033,,-1.0857142857142859,,-0.004732219396046844,,0.010620661833556255,,0.0002601520222285103,,0,1
351,JPN,Without persona + No country prior (a_h=0),8.86856324709348e-05,,-0.36929435677582695,,-0.11428571428571432,,-0.031035653435331767,,-0.022448899767127273,,-0.0005498834971635058,,0,1
352,KGZ,Always-on PT-IS,0.00012533156503675286,,-0.5050295648603004,,-0.22857142857142862,,0.007651442589363455,,0.013566347132496048,,0.00033230628148084307,,0,1
353,KGZ,Always-on PT-IS + No country prior (a_h=0),0.00014666780587904715,,-0.34255748984648815,,0.28571428571428575,,0.005165249621818191,,0.012244210032022806,,0.0002999206688191758,,0,1
354,KGZ,Always-on PT-IS + No debiasing,0.0012272703262579954,,-0.6504024344003382,,-0.34285714285714286,,0.09769447127653663,,0.15406722156676977,,0.0037738607892689457,,0,1
355,KGZ,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.0007082416989860618,,-0.39825709527797243,,0.0,,0.1286413497908221,,0.14912055663414847,,0.0036526927391346,,0,1
356,KGZ,Always-on PT-IS + No debiasing + Without persona,-0.003404983408322959,,0.35376886995208745,,0.4,,-0.3724786728249967,,-0.5258067358257783,,-0.012879582060915551,,1,1
357,KGZ,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0007741468406869054,,-0.45128154247774444,,0.05714285714285715,,0.10785040913758337,,0.13620615687673876,,0.003336355841734917,,0,1
358,KGZ,Always-on PT-IS + Without persona,0.00011434497163225615,,-0.6672801636660115,,-0.4571428571428571,,0.020202219937388577,,0.0239907662688843,,0.000587651358971375,,0,1
359,KGZ,Always-on PT-IS + Without persona + No country prior (a_h=0),0.0002966905171686435,,-0.44524518258921786,,0.2285714285714286,,0.01925374051100448,,0.032271579688700314,,0.0007904890343088944,,0,1
360,KGZ,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
361,KGZ,No country prior (a_h=0),-4.198089599179167e-05,,0.0020119599207808203,,0.6857142857142858,,-0.0187939357149709,,-0.019192039237907466,,-0.0004701070325634493,,1,1
362,KGZ,No debiasing,0.00225633901607461,,-0.8558915757032446,,-0.34285714285714286,,0.03950228624137608,,0.1583251816906639,,0.0038781590857556725,,0,1
363,KGZ,No debiasing + No country prior (a_h=0),-0.0005166343516076477,,0.19181824325290361,,0.4,,-0.045137966751344294,,-0.0686400376115266,,-0.0016813306807368922,,1,1
364,KGZ,No debiasing + Without persona,-0.003378412302311243,,0.35860326469113957,,0.4,,-0.3605406629161507,,-0.5133305604603748,,-0.012573979425048343,,1,1
365,KGZ,No debiasing + Without persona + No country prior (a_h=0),0.0009898185121053546,,-0.5195407559019232,,0.05714285714285715,,0.1182702193579459,,0.15703604612076205,,0.0038465818422002696,,0,1
366,KGZ,No-IS (consensus only),7.064219862903953e-05,,-0.426938449188045,,-0.1142857142857143,,-0.01993251390129558,,-0.013993549589585541,,-0.00034277056184822685,,0,1
367,KGZ,No-IS (consensus only) + Always-on PT-IS,7.064219862903953e-05,,-0.426938449188045,,-0.1142857142857143,,-0.01993251390129558,,-0.013993549589585541,,-0.00034277056184822685,,0,1
368,KGZ,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),6.166735952901903e-05,,-0.30106183094730776,,0.28571428571428575,,-0.039278747385694146,,-0.03165926637119654,,-0.0007754904824028297,,0,1
369,KGZ,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.003433101175473831,,-0.8748543803488084,,-0.6285714285714286,,0.2602881622162627,,0.41750858134491153,,0.010226829875283117,,0,1
370,KGZ,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),-5.387353984031423e-05,,0.07838579673919185,,0.6285714285714287,,-0.045729484458291836,,-0.0439228646361407,,-0.0010758860639988321,,1,1
371,KGZ,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.0033142434591380207,,0.3478328383385071,,0.4,,-0.35926697251687756,,-0.5089608394539837,,-0.01246694355720851,,1,1
372,KGZ,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0009642149287755267,,-0.5198722955630661,,0.05714285714285715,,0.103300721557126,,0.14235771843937428,,0.003487037711232599,,0,1
373,KGZ,No-IS (consensus only) + Always-on PT-IS + Without persona,0.00015097710347356658,,-0.7235155796454991,,-0.2857142857142857,,0.011746942358428214,,0.018421462801782695,,0.000451231841800237,,0,1
374,KGZ,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.0001569462887077433,,-0.43297769558688814,,0.05714285714285715,,0.002026838600396985,,0.009916066120418066,,0.0002428930225072401,,0,1
375,KGZ,No-IS (consensus only) + No country prior (a_h=0),6.166735952901903e-05,,-0.30106183094730776,,0.28571428571428575,,-0.039278747385694146,,-0.03165926637119654,,-0.0007754904824028297,,0,1
376,KGZ,No-IS (consensus only) + No debiasing,0.003433101175473831,,-0.8748543803488084,,-0.6285714285714286,,0.2602881622162627,,0.41750858134491153,,0.010226829875283117,,0,1
377,KGZ,No-IS (consensus only) + No debiasing + No country prior (a_h=0),-5.387353984031423e-05,,0.07838579673919185,,0.6285714285714287,,-0.045729484458291836,,-0.0439228646361407,,-0.0010758860639988321,,1,1
378,KGZ,No-IS (consensus only) + No debiasing + Without persona,-0.0033142434591380207,,0.3478328383385071,,0.4,,-0.35926697251687756,,-0.5089608394539837,,-0.01246694355720851,,1,1
379,KGZ,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.0009642149287755267,,-0.5198722955630661,,0.05714285714285715,,0.103300721557126,,0.14235771843937428,,0.003487037711232599,,0,1
380,KGZ,No-IS (consensus only) + Without persona,0.00015097710347356658,,-0.7235155796454991,,-0.2857142857142857,,0.011746942358428214,,0.018421462801782695,,0.000451231841800237,,0,1
381,KGZ,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.0001569462887077433,,-0.43297769558688814,,0.05714285714285715,,0.002026838600396985,,0.009916066120418066,,0.0002428930225072401,,0,1
382,KGZ,Without persona,0.00018165093104489244,,-0.7698802248084837,,-0.22857142857142862,,0.004667220896429569,,0.013730999740264593,,0.00033633943021932344,,0,1
383,KGZ,Without persona + No country prior (a_h=0),1.96195053337872e-05,,-0.15962465364804118,,0.7428571428571429,,0.002320896164054176,,0.00256215096148793,,6.275962499630028e-05,,0,1
384,MEX,Always-on PT-IS,9.2300100304199e-05,,-0.27409613970285474,,-0.28571428571428575,,0.009569024833698592,,0.012978929805193218,,0.00031791755430121693,,0,1
385,MEX,Always-on PT-IS + No country prior (a_h=0),0.00029188500992575334,,-0.8708379923778181,,-0.6285714285714287,,0.0027063093155703655,,0.015325934362287796,,0.00037540719018991364,,0,1
386,MEX,Always-on PT-IS + No debiasing,7.338070523956602e-05,,-0.5233740734912944,,-0.11428571428571432,,-0.0649560258184465,,-0.05718335051046708,,-0.0014007003053336797,,0,1
387,MEX,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.0011816994436811418,,-1.31951066523844,,-0.9142857142857144,,0.12202885035235056,,0.16499573710428805,,0.004041553656399022,,0,1
388,MEX,Always-on PT-IS + No debiasing + Without persona,-0.00018160570837609524,,-0.4485923703101054,,-0.22857142857142865,,-0.07966401964265657,,-0.08263634590382196,,-0.0020241688167249583,,1,1
389,MEX,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),-0.0003954241635917774,,-0.5229199977121475,,-0.28571428571428575,,0.010733760576268736,,-0.010065269537456345,,-0.0002465477449034581,,1,1
390,MEX,Always-on PT-IS + Without persona,-1.1951382584932113e-05,,-0.11857401435870496,,0.0,,-0.0026878877985332394,,-0.002971590189687845,,-7.278879689393003e-05,,1,1
391,MEX,Always-on PT-IS + Without persona + No country prior (a_h=0),0.00024155035888318716,,-0.7627931970054017,,-0.28571428571428575,,0.04558723187149383,,0.05270966287736911,,0.0012911177856366751,,0,1
392,MEX,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
393,MEX,No country prior (a_h=0),0.0002401210754149341,,-0.7637529298071946,,-0.4,,-0.0033730720457931795,,0.007450796997392928,,0.00018250650820683667,,0,1
394,MEX,No debiasing,6.307139169300924e-05,,-0.5359317240192534,,-0.28571428571428575,,-0.01247987050130206,,-0.009140364251546629,,-0.00022389228479463563,,0,1
395,MEX,No debiasing + No country prior (a_h=0),0.0001027441376427185,,-0.67082291563163,,-0.28571428571428575,,0.048419608225291455,,0.048208408405262304,,0.0011808600190459928,,0,1
396,MEX,No debiasing + Without persona,-0.000500343584385575,,-0.3238374061610728,,0.05714285714285705,,-0.07359671661118483,,-0.09139675835649896,,-0.0022387542211787514,,1,1
397,MEX,No debiasing + Without persona + No country prior (a_h=0),-0.00026192996631520943,,-0.5759530090382432,,-0.4,,0.0024852168842564026,,-0.012135766040280771,,-0.00029726434436488924,,1,1
398,MEX,No-IS (consensus only),0.0002148074580532386,,-0.026299520750898808,,0.22857142857142854,,-0.004527507145997589,,0.005387957336367322,,0.0001319774622998704,,0,1
399,MEX,No-IS (consensus only) + Always-on PT-IS,0.0002148074580532386,,-0.026299520750898808,,0.22857142857142854,,-0.004527507145997589,,0.005387957336367322,,0.0001319774622998704,,0,1
400,MEX,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),0.0002058552232156799,,-0.5078837182886279,,-0.11428571428571432,,-0.010428219582006903,,-0.000507306252462314,,-1.2426414618627035e-05,,0,1
401,MEX,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.0005605825856720009,,-1.4233431656254765,,-1.2571428571428571,,0.045571675479070706,,0.06724743963656721,,0.0016472191361820432,,0,1
402,MEX,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),0.00035727755697090996,,-1.417866739529729,,-1.0857142857142859,,0.024958312963079266,,0.03902671060144769,,0.0009559552731281951,,0,1
403,MEX,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.00027694598669558007,,-0.40899041520693724,,-0.22857142857142865,,-0.08421969816230757,,-0.09113956853715877,,-0.0022324543829344567,,1,1
404,MEX,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),-0.0003919442330660161,,-0.5315379208881599,,-0.4,,0.001698542601403119,,-0.018518311305587787,,-0.00045360413596701177,,1,1
405,MEX,No-IS (consensus only) + Always-on PT-IS + Without persona,0.00014187720250649627,,-0.22048587990175517,,-0.22857142857142865,,0.002034534352400641,,0.008219155609591411,,0.00020132737360029074,,0,1
406,MEX,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.00020738523449043839,,-0.647878392925112,,-0.4571428571428572,,0.017075162300386637,,0.02494653992021867,,0.0006110629365251308,,0,1
407,MEX,No-IS (consensus only) + No country prior (a_h=0),0.0002058552232156799,,-0.5078837182886279,,-0.11428571428571432,,-0.010428219582006903,,-0.000507306252462314,,-1.2426414618627035e-05,,0,1
408,MEX,No-IS (consensus only) + No debiasing,0.0005605825856720009,,-1.4233431656254765,,-1.2571428571428571,,0.045571675479070706,,0.06724743963656721,,0.0016472191361820432,,0,1
409,MEX,No-IS (consensus only) + No debiasing + No country prior (a_h=0),0.00035727755697090996,,-1.417866739529729,,-1.0857142857142859,,0.024958312963079266,,0.03902671060144769,,0.0009559552731281951,,0,1
410,MEX,No-IS (consensus only) + No debiasing + Without persona,-0.00027694598669558007,,-0.40899041520693724,,-0.22857142857142865,,-0.08421969816230757,,-0.09113956853715877,,-0.0022324543829344567,,1,1
411,MEX,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),-0.0003919442330660161,,-0.5315379208881599,,-0.4,,0.001698542601403119,,-0.018518311305587787,,-0.00045360413596701177,,1,1
412,MEX,No-IS (consensus only) + Without persona,0.00014187720250649627,,-0.22048587990175517,,-0.22857142857142865,,0.002034534352400641,,0.008219155609591411,,0.00020132737360029074,,0,1
413,MEX,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.00020738523449043839,,-0.647878392925112,,-0.4571428571428572,,0.017075162300386637,,0.02494653992021867,,0.0006110629365251308,,0,1
414,MEX,Without persona,7.406836076465778e-05,,0.058300962646791965,,0.17142857142857137,,0.001968101140242595,,0.005081886654533463,,0.00012448029234268798,,0,1
415,MEX,Without persona + No country prior (a_h=0),0.0006618559734655333,,-1.3710960937364347,,-0.9142857142857144,,0.04099005452684068,,0.0673689261201531,,0.001650194935136462,,0,1
416,MMR,Always-on PT-IS,1.7502540894276386e-05,,-0.18782759997862503,,0.0,,0.004878534236855359,,0.005091056044491893,,0.00012470489560917342,,0,1
417,MMR,Always-on PT-IS + No country prior (a_h=0),-0.00033377515806547187,,0.8285091098925489,,0.8,,-0.06268400299389043,,-0.07446582506250721,,-0.0018240327467849426,,1,1
418,MMR,Always-on PT-IS + No debiasing,-0.0015545967715549919,,0.8081869077952116,,1.0285714285714287,,-0.3200253272993159,,-0.3689037344769055,,-0.00903625913675582,,1,1
419,MMR,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.0009224514842604142,,-0.26095722129451643,,-0.22857142857142854,,0.01937233488492751,,0.07500016039806567,,0.0018371212360216438,,0,1
420,MMR,Always-on PT-IS + No debiasing + Without persona,-0.001622940634449871,,0.7409158662412668,,0.8,,-0.37462300227980094,,-0.4212167025029352,,-0.010317659922698896,,1,1
421,MMR,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.001325536068176425,,-0.1320949301816105,,-0.11428571428571432,,0.10114537034970539,,0.1699238662638578,,0.004162267674673814,,0,1
422,MMR,Always-on PT-IS + Without persona,8.54815646181284e-06,,-0.03232607866059306,,0.28571428571428575,,-0.0035595928972469437,,-0.002343406793542613,,-5.7401509039489707e-05,,0,1
423,MMR,Always-on PT-IS + Without persona + No country prior (a_h=0),6.546988654561325e-05,,0.13656492022989897,,0.22857142857142865,,0.0266884706419539,,0.027170485051250637,,0.0006655382443949143,,0,1
424,MMR,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
425,MMR,No country prior (a_h=0),-2.422453977912742e-06,,0.09426877971644204,,0.0,,-0.00032239711455517295,,-4.26066065664088e-05,,-1.0436444576322756e-06,,1,1
426,MMR,No debiasing,-0.0014557476949636633,,0.8096300644577366,,1.0285714285714287,,-0.23184719896013206,,-0.28739645122835,,-0.007039746593961227,,1,1
427,MMR,No debiasing + No country prior (a_h=0),0.0009041320219030646,,-0.12118234611764328,,-0.11428571428571432,,0.03630788538919205,,0.08860806638518781,,0.0021704454973837106,,0,1
428,MMR,No debiasing + Without persona,-0.0018658216623270718,,0.7748846476963835,,0.8,,-0.3770400621926644,,-0.438589154497091,,-0.010743196352365647,,1,1
429,MMR,No debiasing + Without persona + No country prior (a_h=0),0.0014029168084705307,,-0.06590296949440916,,0.05714285714285716,,0.04469312772172884,,0.1277173143002308,,0.003128422513542395,,0,1
430,MMR,No-IS (consensus only),-0.0001370813271722865,,-0.3137090320846359,,-0.22857142857142854,,-0.029833715470914512,,-0.03397790876650575,,-0.000832285390047649,,1,1
431,MMR,No-IS (consensus only) + Always-on PT-IS,-0.0001370813271722865,,-0.3137090320846359,,-0.22857142857142854,,-0.029833715470914512,,-0.03397790876650575,,-0.000832285390047649,,1,1
432,MMR,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),-6.960477402721821e-05,,-0.06570975713449884,,-0.05714285714285705,,-0.03479304989160781,,-0.03381167421189346,,-0.0008282134916835493,,1,1
433,MMR,No-IS (consensus only) + Always-on PT-IS + No debiasing,-0.0017189270584153787,,0.9383568987129869,,1.3142857142857145,,-0.23710341877352548,,-0.3087036976093813,,-0.007561665408534146,,1,1
